datetime,symbol,title,sentiment_score,sentiment_label
2025-09-15T05:04:33.271928Z,LOTA,LOTA drops after heavy selling pressure,-0.296,negative
2025-09-03T06:33:33.271936Z,LOTA,Investors pull liquidity from LOTA markets,0.0,neutral
2025-10-11T15:25:33.271953Z,LOTA,New upgrade boosts performance of LOTA,0.3182,positive
2025-08-17T02:20:33.271962Z,LOTA,LOTA faces short-term bearish correction,0.0,neutral
2025-08-15T18:21:33.271969Z,LOTA,Whales reduce exposure to LOTA,0.0,neutral
2025-09-19T11:55:33.271977Z,LOTA,Negative sentiment grows around LOTA,-0.5719,negative
2025-09-27T15:26:33.271984Z,LOTA,Whales accumulate large amounts of LOTA,0.0,neutral
2025-08-02T17:49:33.271993Z,LOTA,LOTA shows a strong recovery after recent dip,0.5106,positive
2025-11-03T04:26:33.272001Z,LOTA,LOTA experiences a calm trading session,0.3182,positive
2025-08-20T19:00:33.272009Z,LOTA,LOTA ecosystem expands with new partnerships,0.1027,positive
2025-09-17T06:55:33.272017Z,LOTA,LOTA gains traction in global markets,0.34,positive
2025-09-27T23:21:33.272024Z,LOTA,LOTA experiences unusual volatility spike,0.0,neutral
2025-09-06T04:07:33.272032Z,LOTA,Investors pull liquidity from LOTA markets,0.0,neutral
2025-09-17T23:23:33.272040Z,LOTA,Market uncertainty pushes LOTA downward,-0.34,negative
2025-10-12T15:40:33.272047Z,LOTA,LOTA faces short-term bearish correction,0.0,neutral
2025-09-24T18:47:33.272055Z,LOTA,Analysts predict upward movement for LOTA,0.0,neutral
2025-10-11T15:51:33.272062Z,LOTA,Technical indicators show weakness for LOTA,-0.4215,negative
2025-09-13T05:14:33.272070Z,LOTA,Whales reduce exposure to LOTA,0.0,neutral
2025-11-02T20:26:33.272078Z,LOTA,Technical indicators show weakness for LOTA,-0.4215,negative
2025-10-10T20:11:33.272086Z,LOTA,LOTA sees declining trading activity,0.0,neutral
2025-11-02T23:00:33.272094Z,LOTA,Regulatory pressure negatively impacts LOTA,-0.296,negative
2025-10-31T03:05:33.272101Z,LOTA,Market activity around LOTA remains stable,0.296,positive
2025-09-07T02:05:33.272109Z,LOTA,LOTA underperforms compared to competitors,0.0,neutral
2025-07-18T14:24:33.272116Z,LOTA,LOTA gains traction in global markets,0.34,positive
2025-09-06T21:10:33.272124Z,LOTA,Regulatory pressure negatively impacts LOTA,-0.296,negative
2025-08-25T00:35:33.272132Z,LOTA,LOTA gains traction in global markets,0.34,positive
2025-09-05T06:36:33.272139Z,LOTA,LOTA experiences strong bullish momentum,0.5106,positive
2025-09-17T14:46:33.272148Z,LOTA,New upgrade boosts performance of LOTA,0.3182,positive
2025-10-14T13:22:33.272156Z,LOTA,LOTA sees major spike in transaction activity,0.0,neutral
2025-08-30T12:05:33.272163Z,LOTA,LOTA ecosystem expands with new partnerships,0.1027,positive
2025-09-11T15:28:33.272171Z,LOTA,LOTA gains traction in global markets,0.34,positive
2025-07-14T04:01:33.272179Z,LOTA,LOTA underperforms compared to competitors,0.0,neutral
2025-07-30T15:32:33.272186Z,LOTA,LOTA shows a strong recovery after recent dip,0.5106,positive
2025-11-01T10:19:33.272196Z,LOTA,Liquidity for LOTA increases significantly,0.0,neutral
2025-09-18T06:52:33.272203Z,LOTA,New upgrade boosts performance of LOTA,0.3182,positive
2025-10-13T09:25:33.272211Z,LOTA,LOTA shows a strong recovery after recent dip,0.5106,positive
2025-09-24T03:34:33.272218Z,LOTA,LOTA gains traction in global markets,0.34,positive
2025-07-13T17:51:33.272227Z,LOTA,LOTA experiences unusual volatility spike,0.0,neutral
2025-11-18T14:22:33.272234Z,LOTA,Technical indicators show weakness for LOTA,-0.4215,negative
2025-11-04T02:33:33.272242Z,LOTA,Regulatory pressure negatively impacts LOTA,-0.296,negative
2025-11-18T14:45:33.272249Z,LOTA,LOTA underperforms compared to competitors,0.0,neutral
2025-09-22T03:45:33.272257Z,LOTA,Investors pull liquidity from LOTA markets,0.0,neutral
2025-07-20T04:20:33.272265Z,LOTA,Investors pull liquidity from LOTA markets,0.0,neutral
2025-07-21T20:26:33.272272Z,LOTA,LOTA faces short-term bearish correction,0.0,neutral
2025-11-04T19:00:33.272280Z,LOTA,Investors pull liquidity from LOTA markets,0.0,neutral
2025-11-16T07:53:33.272287Z,LOTA,LOTA faces short-term bearish correction,0.0,neutral
2025-07-14T17:20:33.272295Z,LOTA,LOTA receives strong community support,0.7184,positive
2025-07-11T07:04:33.272302Z,LOTA,Whales accumulate large amounts of LOTA,0.0,neutral
2025-11-21T21:25:33.272310Z,LOTA,LOTA receives strong community support,0.7184,positive
2025-09-06T11:13:33.272320Z,LOTA,Regulatory pressure negatively impacts LOTA,-0.296,negative
2025-08-02T00:30:33.272328Z,LOTA,LOTA experiences unusual volatility spike,0.0,neutral
2025-09-21T02:57:33.272335Z,LOTA,LOTA drops after heavy selling pressure,-0.296,negative
2025-08-01T14:37:33.272343Z,LOTA,Market uncertainty pushes LOTA downward,-0.34,negative
2025-07-11T16:27:33.272351Z,LOTA,Regulatory pressure negatively impacts LOTA,-0.296,negative
2025-08-21T12:54:33.272359Z,LOTA,LOTA experiences strong bullish momentum,0.5106,positive
2025-08-21T11:09:33.272367Z,LOTA,Technical indicators show weakness for LOTA,-0.4215,negative
2025-11-19T19:59:33.272375Z,LOTA,LOTA shows a strong recovery after recent dip,0.5106,positive
2025-11-25T13:01:33.272382Z,LOTA,New upgrade boosts performance of LOTA,0.3182,positive
2025-09-16T19:16:33.272390Z,LOTA,Negative sentiment grows around LOTA,-0.5719,negative
2025-09-09T22:20:33.272398Z,LOTA,LOTA surges amid renewed market optimism,0.5423,positive
2025-08-26T13:10:33.272405Z,LOTA,LOTA surges amid renewed market optimism,0.5423,positive
2025-08-25T14:01:33.272413Z,LOTA,LOTA shows a strong recovery after recent dip,0.5106,positive
2025-07-12T17:45:33.272420Z,LOTA,LOTA receives strong community support,0.7184,positive
2025-08-26T11:37:33.272428Z,LOTA,LOTA drops after heavy selling pressure,-0.296,negative
2025-10-28T03:16:33.272435Z,LOTA,LOTA shows a strong recovery after recent dip,0.5106,positive
2025-11-26T03:35:33.272445Z,LOTA,Investors pull liquidity from LOTA markets,0.0,neutral
2025-11-02T13:05:33.272452Z,LOTA,Regulatory pressure negatively impacts LOTA,-0.296,negative
2025-10-15T11:25:33.272460Z,LOTA,Investors show strong confidence in LOTA,0.765,positive
2025-09-05T16:22:33.272468Z,LOTA,Whales reduce exposure to LOTA,0.0,neutral
2025-10-30T16:58:33.272476Z,LOTA,LOTA gains traction in global markets,0.34,positive
2025-10-15T12:34:33.272487Z,LOTA,LOTA gains traction in global markets,0.34,positive
2025-10-06T14:13:33.272504Z,LOTA,Regulatory pressure negatively impacts LOTA,-0.296,negative
2025-11-08T11:15:33.272519Z,LITECOIN,LITECOIN ecosystem expands with new partnerships,0.1027,positive
2025-09-04T18:44:33.272533Z,LITECOIN,LITECOIN ecosystem expands with new partnerships,0.1027,positive
2025-10-09T05:09:33.272545Z,LITECOIN,LITECOIN sees declining trading activity,0.0,neutral
2025-07-27T00:10:33.272560Z,LITECOIN,LITECOIN faces short-term bearish correction,0.0,neutral
2025-11-10T22:43:33.272576Z,LITECOIN,LITECOIN underperforms compared to competitors,0.0,neutral
2025-08-06T19:27:33.272593Z,LITECOIN,LITECOIN faces short-term bearish correction,0.0,neutral
2025-10-03T22:56:33.272609Z,LITECOIN,LITECOIN experiences strong bullish momentum,0.5106,positive
2025-09-14T03:24:33.272618Z,LITECOIN,New upgrade boosts performance of LITECOIN,0.3182,positive
2025-08-20T20:37:33.272625Z,LITECOIN,LITECOIN receives strong community support,0.7184,positive
2025-10-24T12:31:33.272636Z,LITECOIN,LITECOIN sees major spike in transaction activity,0.0,neutral
2025-10-16T19:28:33.272644Z,LITECOIN,LITECOIN surges amid renewed market optimism,0.5423,positive
2025-08-17T09:38:33.272652Z,LITECOIN,LITECOIN gains traction in global markets,0.34,positive
2025-11-19T22:27:33.272659Z,LITECOIN,Whales accumulate large amounts of LITECOIN,0.0,neutral
2025-10-20T09:55:33.272667Z,LITECOIN,New upgrade boosts performance of LITECOIN,0.3182,positive
2025-10-03T16:35:33.272674Z,LITECOIN,Market uncertainty pushes LITECOIN downward,-0.34,negative
2025-09-26T00:27:33.272682Z,LITECOIN,Market uncertainty pushes LITECOIN downward,-0.34,negative
2025-09-29T08:26:33.272690Z,LITECOIN,LITECOIN experiences unusual volatility spike,0.0,neutral
2025-10-15T15:46:33.272699Z,LITECOIN,LITECOIN experiences strong bullish momentum,0.5106,positive
2025-11-09T01:24:33.272706Z,LITECOIN,Technical indicators show weakness for LITECOIN,-0.4215,negative
2025-10-23T09:43:33.272714Z,LITECOIN,LITECOIN faces short-term bearish correction,0.0,neutral
2025-10-27T17:22:33.272722Z,LITECOIN,LITECOIN drops after heavy selling pressure,-0.296,negative
2025-09-24T07:54:33.272730Z,LITECOIN,LITECOIN sees declining trading activity,0.0,neutral
2025-09-15T08:58:33.272738Z,LITECOIN,Liquidity for LITECOIN increases significantly,0.0,neutral
2025-09-23T09:01:33.272753Z,LITECOIN,LITECOIN drops after heavy selling pressure,-0.296,negative
2025-08-26T23:55:33.272769Z,LITECOIN,Investors pull liquidity from LITECOIN markets,0.0,neutral
2025-09-06T22:25:33.272784Z,LITECOIN,Negative sentiment grows around LITECOIN,-0.5719,negative
2025-11-02T13:49:33.272794Z,LITECOIN,LITECOIN experiences strong bullish momentum,0.5106,positive
2025-11-16T11:21:33.272802Z,LITECOIN,Technical indicators show weakness for LITECOIN,-0.4215,negative
2025-09-06T12:11:33.272810Z,LITECOIN,LITECOIN shows a strong recovery after recent dip,0.5106,positive
2025-07-17T18:37:33.272817Z,LITECOIN,LITECOIN experiences strong bullish momentum,0.5106,positive
2025-10-28T08:03:33.272825Z,LITECOIN,LITECOIN sees major spike in transaction activity,0.0,neutral
2025-07-26T02:39:33.272833Z,LITECOIN,Whales accumulate large amounts of LITECOIN,0.0,neutral
2025-11-14T05:38:33.272841Z,LITECOIN,LITECOIN drops after heavy selling pressure,-0.296,negative
2025-09-28T09:29:33.272848Z,LITECOIN,LITECOIN shows a strong recovery after recent dip,0.5106,positive
2025-07-22T23:58:33.272856Z,LITECOIN,Technical indicators show weakness for LITECOIN,-0.4215,negative
2025-08-14T18:42:33.272864Z,LITECOIN,LITECOIN surges amid renewed market optimism,0.5423,positive
2025-10-04T14:28:33.272871Z,LITECOIN,Liquidity for LITECOIN increases significantly,0.0,neutral
2025-10-17T00:15:33.272879Z,LITECOIN,Market uncertainty pushes LITECOIN downward,-0.34,negative
2025-09-21T03:46:33.272889Z,LITECOIN,LITECOIN ecosystem expands with new partnerships,0.1027,positive
2025-07-11T16:59:33.272897Z,LITECOIN,LITECOIN gains traction in global markets,0.34,positive
2025-08-29T07:38:33.272911Z,LITECOIN,LITECOIN experiences unusual volatility spike,0.0,neutral
2025-10-05T09:26:33.272919Z,LITECOIN,Liquidity for LITECOIN increases significantly,0.0,neutral
2025-10-28T10:55:33.272926Z,LITECOIN,LITECOIN ecosystem expands with new partnerships,0.1027,positive
2025-07-18T17:17:33.272934Z,LITECOIN,LITECOIN experiences unusual volatility spike,0.0,neutral
2025-11-07T02:12:33.272942Z,LITECOIN,LITECOIN sees declining trading activity,0.0,neutral
2025-10-18T14:12:33.272949Z,LITECOIN,Regulatory pressure negatively impacts LITECOIN,-0.296,negative
2025-08-29T02:07:33.272957Z,LITECOIN,Investors show strong confidence in LITECOIN,0.765,positive
2025-07-21T22:05:33.272964Z,LITECOIN,Market activity around LITECOIN remains stable,0.296,positive
2025-07-29T20:05:33.272974Z,LITECOIN,Investors show strong confidence in LITECOIN,0.765,positive
2025-10-12T03:56:33.272982Z,LITECOIN,New upgrade boosts performance of LITECOIN,0.3182,positive
2025-08-17T06:56:33.272989Z,LITECOIN,Analysts predict upward movement for LITECOIN,0.0,neutral
2025-10-01T10:59:33.272997Z,LITECOIN,New upgrade boosts performance of LITECOIN,0.3182,positive
2025-07-28T05:36:33.273005Z,LITECOIN,LITECOIN shows a strong recovery after recent dip,0.5106,positive
2025-09-01T04:49:33.273013Z,LITECOIN,Liquidity for LITECOIN increases significantly,0.0,neutral
2025-10-22T16:17:33.273020Z,LITECOIN,Technical indicators show weakness for LITECOIN,-0.4215,negative
2025-09-29T07:14:33.273027Z,LITECOIN,Negative sentiment grows around LITECOIN,-0.5719,negative
2025-08-21T14:16:33.273035Z,LITECOIN,Market uncertainty pushes LITECOIN downward,-0.34,negative
2025-10-19T22:40:33.273045Z,LITECOIN,Regulatory pressure negatively impacts LITECOIN,-0.296,negative
2025-09-15T06:24:33.273053Z,LITECOIN,Investors pull liquidity from LITECOIN markets,0.0,neutral
2025-10-12T09:46:33.273060Z,LITECOIN,Negative sentiment grows around LITECOIN,-0.5719,negative
2025-07-28T12:55:33.273068Z,LITECOIN,LITECOIN drops after heavy selling pressure,-0.296,negative
2025-08-15T14:48:33.273076Z,LITECOIN,LITECOIN gains traction in global markets,0.34,positive
2025-10-30T12:59:33.273084Z,LITECOIN,Whales reduce exposure to LITECOIN,0.0,neutral
2025-10-22T06:24:33.273091Z,LITECOIN,LITECOIN faces short-term bearish correction,0.0,neutral
2025-11-09T00:38:33.273099Z,LITECOIN,LITECOIN underperforms compared to competitors,0.0,neutral
2025-07-14T14:48:33.273107Z,LITECOIN,Analysts predict upward movement for LITECOIN,0.0,neutral
2025-07-30T08:47:33.273116Z,LITECOIN,LITECOIN experiences strong bullish momentum,0.5106,positive
2025-08-31T01:58:33.273123Z,LITECOIN,Technical indicators show weakness for LITECOIN,-0.4215,negative
2025-11-24T16:38:33.273131Z,LITECOIN,Market activity around LITECOIN remains stable,0.296,positive
2025-10-04T10:04:33.273139Z,LITECOIN,LITECOIN underperforms compared to competitors,0.0,neutral
2025-08-19T01:17:33.273146Z,LITECOIN,LITECOIN gains traction in global markets,0.34,positive
2025-10-28T00:14:33.273154Z,LITECOIN,LITECOIN underperforms compared to competitors,0.0,neutral
2025-08-15T07:40:33.273161Z,LITECOIN,LITECOIN surges amid renewed market optimism,0.5423,positive
2025-08-17T13:37:33.273170Z,LITECOIN,Negative sentiment grows around LITECOIN,-0.5719,negative
2025-09-25T01:13:33.273178Z,LITECOIN,Technical indicators show weakness for LITECOIN,-0.4215,negative
2025-11-22T03:58:33.273185Z,LITECOIN,Analysts predict upward movement for LITECOIN,0.0,neutral
2025-09-23T15:10:33.273193Z,LITECOIN,Investors pull liquidity from LITECOIN markets,0.0,neutral
2025-10-30T13:35:33.273200Z,LITECOIN,LITECOIN gains traction in global markets,0.34,positive
2025-11-12T03:09:33.273208Z,LITECOIN,Investors pull liquidity from LITECOIN markets,0.0,neutral
2025-08-22T02:57:33.273216Z,LITECOIN,LITECOIN surges amid renewed market optimism,0.5423,positive
2025-11-18T02:12:33.273225Z,MONERO,MONERO shows a strong recovery after recent dip,0.5106,positive
2025-08-18T16:47:33.273233Z,MONERO,MONERO receives strong community support,0.7184,positive
2025-09-16T08:15:33.273240Z,MONERO,MONERO faces short-term bearish correction,0.0,neutral
2025-09-18T16:11:33.273248Z,MONERO,Analysts predict upward movement for MONERO,0.0,neutral
2025-10-06T03:17:33.273256Z,MONERO,Whales reduce exposure to MONERO,0.0,neutral
2025-07-14T03:40:33.273264Z,MONERO,Technical indicators show weakness for MONERO,-0.4215,negative
2025-09-21T11:08:33.273271Z,MONERO,MONERO sees major spike in transaction activity,0.0,neutral
2025-08-22T00:43:33.273279Z,MONERO,MONERO receives strong community support,0.7184,positive
2025-09-18T02:10:33.273289Z,MONERO,MONERO receives strong community support,0.7184,positive
2025-08-03T13:06:33.273298Z,MONERO,Investors pull liquidity from MONERO markets,0.0,neutral
2025-08-06T04:52:33.273306Z,MONERO,Whales reduce exposure to MONERO,0.0,neutral
2025-11-05T15:44:33.273313Z,MONERO,MONERO receives strong community support,0.7184,positive
2025-08-23T17:00:33.273321Z,MONERO,MONERO sees declining trading activity,0.0,neutral
2025-08-06T22:04:33.273331Z,MONERO,MONERO gains traction in global markets,0.34,positive
2025-10-05T02:14:33.273339Z,MONERO,Negative sentiment grows around MONERO,-0.5719,negative
2025-07-12T22:39:33.273346Z,MONERO,MONERO faces short-term bearish correction,0.0,neutral
2025-10-04T08:27:33.273354Z,MONERO,Technical indicators show weakness for MONERO,-0.4215,negative
2025-10-26T11:26:33.273365Z,MONERO,Market uncertainty pushes MONERO downward,-0.34,negative
2025-07-11T08:21:33.273373Z,MONERO,MONERO faces short-term bearish correction,0.0,neutral
2025-11-25T06:50:33.273381Z,MONERO,MONERO shows a strong recovery after recent dip,0.5106,positive
2025-08-17T06:27:33.273389Z,MONERO,MONERO ecosystem expands with new partnerships,0.1027,positive
2025-11-10T18:27:33.273397Z,MONERO,MONERO receives strong community support,0.7184,positive
2025-08-20T14:15:33.273405Z,MONERO,Whales reduce exposure to MONERO,0.0,neutral
2025-08-10T17:35:33.273412Z,MONERO,MONERO gains traction in global markets,0.34,positive
2025-08-08T10:54:33.273420Z,MONERO,New upgrade boosts performance of MONERO,0.3182,positive
2025-07-12T22:24:33.273427Z,MONERO,MONERO gains traction in global markets,0.34,positive
2025-07-21T08:49:33.273435Z,MONERO,MONERO experiences unusual volatility spike,0.0,neutral
2025-08-28T04:27:33.273443Z,MONERO,Liquidity for MONERO increases significantly,0.0,neutral
2025-10-30T08:46:33.273451Z,MONERO,Investors pull liquidity from MONERO markets,0.0,neutral
2025-10-15T14:31:33.273459Z,MONERO,MONERO faces short-term bearish correction,0.0,neutral
2025-11-22T07:13:33.273466Z,MONERO,Market uncertainty pushes MONERO downward,-0.34,negative
2025-10-01T11:43:33.273474Z,MONERO,MONERO experiences strong bullish momentum,0.5106,positive
2025-07-19T20:25:33.273481Z,MONERO,MONERO ecosystem expands with new partnerships,0.1027,positive
2025-08-17T14:57:33.273489Z,MONERO,MONERO sees declining trading activity,0.0,neutral
2025-09-27T21:52:33.273497Z,MONERO,MONERO shows a strong recovery after recent dip,0.5106,positive
2025-07-27T13:14:33.273504Z,MONERO,Whales accumulate large amounts of MONERO,0.0,neutral
2025-07-29T15:13:33.273512Z,MONERO,MONERO experiences unusual volatility spike,0.0,neutral
2025-10-31T13:11:33.273520Z,MONERO,Market uncertainty pushes MONERO downward,-0.34,negative
2025-09-08T00:24:33.273527Z,MONERO,Liquidity for MONERO increases significantly,0.0,neutral
2025-08-07T05:33:33.273536Z,MONERO,MONERO experiences a calm trading session,0.3182,positive
2025-11-20T06:08:33.273546Z,MONERO,MONERO underperforms compared to competitors,0.0,neutral
2025-11-02T14:42:33.273554Z,MONERO,Investors show strong confidence in MONERO,0.765,positive
2025-10-04T05:32:33.273562Z,MONERO,MONERO underperforms compared to competitors,0.0,neutral
2025-08-15T22:35:33.273570Z,MONERO,Technical indicators show weakness for MONERO,-0.4215,negative
2025-10-18T10:52:33.273577Z,MONERO,Liquidity for MONERO increases significantly,0.0,neutral
2025-07-25T07:13:33.273585Z,MONERO,Investors pull liquidity from MONERO markets,0.0,neutral
2025-11-07T04:47:33.273594Z,MONERO,MONERO experiences unusual volatility spike,0.0,neutral
2025-07-13T23:09:33.273601Z,MONERO,MONERO faces short-term bearish correction,0.0,neutral
2025-11-01T22:35:33.273609Z,MONERO,Whales reduce exposure to MONERO,0.0,neutral
2025-09-10T21:58:33.273617Z,MONERO,MONERO ecosystem expands with new partnerships,0.1027,positive
2025-08-13T13:16:33.273625Z,MONERO,MONERO adoption rises sharply as institutions enter,0.0,neutral
2025-08-09T00:03:33.273632Z,MONERO,MONERO sees major spike in transaction activity,0.0,neutral
2025-08-16T05:14:33.273640Z,MONERO,MONERO faces short-term bearish correction,0.0,neutral
2025-09-01T09:39:33.273648Z,MONERO,MONERO experiences unusual volatility spike,0.0,neutral
2025-08-22T16:47:33.273656Z,MONERO,Whales accumulate large amounts of MONERO,0.0,neutral
2025-11-21T06:16:33.273663Z,MONERO,New upgrade boosts performance of MONERO,0.3182,positive
2025-11-23T21:28:33.273671Z,MONERO,Investors show strong confidence in MONERO,0.765,positive
2025-11-21T02:18:33.273678Z,MONERO,MONERO underperforms compared to competitors,0.0,neutral
2025-11-09T09:11:33.273686Z,MONERO,Liquidity for MONERO increases significantly,0.0,neutral
2025-08-22T06:30:33.273694Z,MONERO,Investors show strong confidence in MONERO,0.765,positive
2025-11-26T16:40:33.273702Z,MONERO,Investors pull liquidity from MONERO markets,0.0,neutral
2025-09-12T07:29:33.273710Z,MONERO,Liquidity for MONERO increases significantly,0.0,neutral
2025-11-22T21:16:33.273718Z,MONERO,MONERO adoption rises sharply as institutions enter,0.0,neutral
2025-07-28T11:20:33.273727Z,MONERO,Regulatory pressure negatively impacts MONERO,-0.296,negative
2025-10-20T09:40:33.273735Z,MONERO,MONERO shows a strong recovery after recent dip,0.5106,positive
2025-07-14T03:04:33.273743Z,MONERO,MONERO drops after heavy selling pressure,-0.296,negative
2025-09-12T18:55:33.273750Z,MONERO,MONERO experiences unusual volatility spike,0.0,neutral
2025-09-24T08:01:33.273758Z,MONERO,Regulatory pressure negatively impacts MONERO,-0.296,negative
2025-09-05T13:50:33.273766Z,MONERO,MONERO experiences unusual volatility spike,0.0,neutral
2025-10-03T14:23:33.273773Z,MONERO,Whales reduce exposure to MONERO,0.0,neutral
2025-09-11T19:14:33.273781Z,MONERO,Investors show strong confidence in MONERO,0.765,positive
2025-11-04T15:04:33.273789Z,MONERO,MONERO surges amid renewed market optimism,0.5423,positive
2025-10-09T09:42:33.273798Z,MONERO,MONERO ecosystem expands with new partnerships,0.1027,positive
2025-09-11T22:42:33.273805Z,MONERO,MONERO drops after heavy selling pressure,-0.296,negative
2025-07-11T22:02:33.273815Z,MONERO,Market uncertainty pushes MONERO downward,-0.34,negative
2025-09-15T14:30:33.273822Z,MONERO,MONERO ecosystem expands with new partnerships,0.1027,positive
2025-07-27T23:08:33.273830Z,MONERO,MONERO gains traction in global markets,0.34,positive
2025-08-31T06:37:33.273838Z,MONERO,MONERO underperforms compared to competitors,0.0,neutral
2025-08-06T23:53:33.273845Z,MONERO,Investors pull liquidity from MONERO markets,0.0,neutral
2025-08-02T05:13:33.273853Z,MONERO,Whales accumulate large amounts of MONERO,0.0,neutral
2025-11-02T06:54:33.273861Z,NEM,NEM drops after heavy selling pressure,-0.296,negative
2025-07-25T09:14:33.273869Z,NEM,Regulatory pressure negatively impacts NEM,-0.296,negative
2025-11-21T15:44:33.273877Z,NEM,NEM surges amid renewed market optimism,0.5423,positive
2025-08-24T14:54:33.273884Z,NEM,NEM underperforms compared to competitors,0.0,neutral
2025-09-20T18:05:33.273892Z,NEM,Technical indicators show weakness for NEM,-0.4215,negative
2025-11-23T09:39:33.273899Z,NEM,Analysts predict upward movement for NEM,0.0,neutral
2025-11-20T05:21:33.273908Z,NEM,Regulatory pressure negatively impacts NEM,-0.296,negative
2025-10-11T01:25:33.273916Z,NEM,NEM ecosystem expands with new partnerships,0.1027,positive
2025-09-24T01:29:33.273924Z,NEM,NEM sees major spike in transaction activity,0.0,neutral
2025-10-17T03:26:33.273931Z,NEM,NEM faces short-term bearish correction,0.0,neutral
2025-09-30T06:56:33.273939Z,NEM,NEM sees declining trading activity,0.0,neutral
2025-07-21T13:20:33.273947Z,NEM,New upgrade boosts performance of NEM,0.3182,positive
2025-11-06T20:41:33.273954Z,NEM,NEM faces short-term bearish correction,0.0,neutral
2025-11-11T13:03:33.273962Z,NEM,Investors show strong confidence in NEM,0.765,positive
2025-08-09T06:07:33.273970Z,NEM,NEM experiences unusual volatility spike,0.0,neutral
2025-08-06T04:42:33.273977Z,NEM,Technical indicators show weakness for NEM,-0.4215,negative
2025-08-07T04:03:33.273985Z,NEM,Investors pull liquidity from NEM markets,0.0,neutral
2025-10-05T09:32:33.273993Z,NEM,Whales reduce exposure to NEM,0.0,neutral
2025-10-29T07:38:33.274000Z,NEM,Whales reduce exposure to NEM,0.0,neutral
2025-10-29T05:10:33.274008Z,NEM,Whales reduce exposure to NEM,0.0,neutral
2025-07-29T11:10:33.274016Z,NEM,NEM sees declining trading activity,0.0,neutral
2025-09-04T01:18:33.274023Z,NEM,NEM experiences strong bullish momentum,0.5106,positive
2025-07-15T06:34:33.274031Z,NEM,Whales accumulate large amounts of NEM,0.0,neutral
2025-10-17T04:59:33.274039Z,NEM,Market uncertainty pushes NEM downward,-0.34,negative
2025-07-31T18:12:33.274048Z,NEM,NEM receives strong community support,0.7184,positive
2025-11-14T20:17:33.274058Z,NEM,NEM experiences strong bullish momentum,0.5106,positive
2025-09-20T13:45:33.274066Z,NEM,Liquidity for NEM increases significantly,0.0,neutral
2025-09-30T14:21:33.274074Z,NEM,NEM faces short-term bearish correction,0.0,neutral
2025-10-06T05:52:33.274081Z,NEM,Technical indicators show weakness for NEM,-0.4215,negative
2025-07-17T04:50:33.274091Z,NEM,Analysts predict upward movement for NEM,0.0,neutral
2025-08-27T01:17:33.274099Z,NEM,Whales reduce exposure to NEM,0.0,neutral
2025-09-27T17:34:33.274106Z,NEM,NEM underperforms compared to competitors,0.0,neutral
2025-11-02T22:06:33.274114Z,NEM,NEM adoption rises sharply as institutions enter,0.0,neutral
2025-09-15T19:40:33.274122Z,NEM,NEM trades sideways with minimal volatility,0.0,neutral
2025-10-28T09:43:33.274129Z,NEM,Market uncertainty pushes NEM downward,-0.34,negative
2025-08-21T16:25:33.274137Z,NEM,NEM experiences a calm trading session,0.3182,positive
2025-08-30T03:07:33.274144Z,NEM,NEM shows a strong recovery after recent dip,0.5106,positive
2025-07-23T15:42:33.274152Z,NEM,NEM drops after heavy selling pressure,-0.296,negative
2025-10-23T06:51:33.274160Z,NEM,NEM adoption rises sharply as institutions enter,0.0,neutral
2025-10-26T20:05:33.274168Z,NEM,Whales accumulate large amounts of NEM,0.0,neutral
2025-10-13T17:53:33.274175Z,NEM,NEM faces short-term bearish correction,0.0,neutral
2025-07-18T05:23:33.274183Z,NEM,NEM receives strong community support,0.7184,positive
2025-07-19T10:41:33.274190Z,NEM,Technical indicators show weakness for NEM,-0.4215,negative
2025-07-29T20:42:33.274198Z,NEM,NEM sees major spike in transaction activity,0.0,neutral
2025-09-18T02:26:33.274206Z,NEM,NEM receives strong community support,0.7184,positive
2025-07-17T08:45:33.274215Z,NEM,NEM underperforms compared to competitors,0.0,neutral
2025-09-27T04:00:33.274223Z,NEM,Analysts predict upward movement for NEM,0.0,neutral
2025-08-30T09:54:33.274230Z,NEM,Market uncertainty pushes NEM downward,-0.34,negative
2025-09-08T00:35:33.274238Z,NEM,Liquidity for NEM increases significantly,0.0,neutral
2025-10-28T04:32:33.274245Z,NEM,Investors pull liquidity from NEM markets,0.0,neutral
2025-10-22T23:00:33.274253Z,NEM,NEM experiences unusual volatility spike,0.0,neutral
2025-08-14T04:15:33.274260Z,NEM,New upgrade boosts performance of NEM,0.3182,positive
2025-07-20T10:44:33.274268Z,NEM,NEM drops after heavy selling pressure,-0.296,negative
2025-09-04T06:38:33.274276Z,NEM,NEM shows a strong recovery after recent dip,0.5106,positive
2025-08-19T05:34:33.274287Z,NEM,NEM experiences strong bullish momentum,0.5106,positive
2025-11-10T08:00:33.274303Z,NEM,Investors show strong confidence in NEM,0.765,positive
2025-09-27T15:30:33.274311Z,NEM,NEM receives strong community support,0.7184,positive
2025-11-10T20:29:33.274318Z,NEM,NEM sees declining trading activity,0.0,neutral
2025-07-15T17:44:33.274326Z,NEM,New upgrade boosts performance of NEM,0.3182,positive
2025-09-09T05:21:33.274333Z,NEM,NEM shows a strong recovery after recent dip,0.5106,positive
2025-08-19T04:48:33.274341Z,NEM,NEM drops after heavy selling pressure,-0.296,negative
2025-11-10T00:26:33.274351Z,NEM,NEM experiences strong bullish momentum,0.5106,positive
